"Num","V_cmax","V_cmax_se","J_max","J","J_se","V_TPU","V_TPU_se","R_d","R_d_se","cost","citransition1","citransition2","V_cmax_pts","J_max_pts","V_TPU_pts","alpha","alpha_g","gamma_star25","Ea_gamma_star","K_M25","Ea_K_M","g_mc25","Ea_g_mc","Oconc","theta_J","ID","id"
0,34.7272872004728,0.282235657664623,83.6497542624487,80.2014166123899,0.0461869136372799,1000,NA,-6.12352629309093,0.102452952356937,10.3621685801568,784.851309993631,1024.22879116749,149,51,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"soil-10","soil-5"
0,37.2867791728708,0.347829192398038,85.8211743785924,82.1752891165244,0.0425383999626315,1000,NA,-0.827580773187761,0.103247941214094,21.6979639707127,676.962014202824,1017.06071001847,152,66,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"soil-20","soil-3"
0,45.9505897748845,0.245017948038227,87.8129574319353,83.9802522093709,0.0394465070007931,5.75167471989557,0.0130646557886273,-1.56911242421547,0.0570122227608817,14.1109053568038,440.447718162784,967.37721819441,83,114,21,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"soil-3","soil-9"
0,16.0000611660495,0.384679812622575,42.7180684068909,41.8906060931908,0.0470950258479669,1000,NA,-0.982629970160945,0.118725281557539,25.758462119551,688.390629315953,1005.02724100537,150,68,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"soil-5","soil-10"
0,30.7898563125202,0.374513343284559,71.108981672655,68.6802205388031,0.0345636811905227,4.74190838177289,0.0174819011057627,-3.41725390387374,0.114259765727235,22.3013167720657,694.845565224673,981.723161989565,140,57,21,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"soil-9","soil-20"
