"Num","V_cmax","V_cmax_se","J_max","J","J_se","V_TPU","V_TPU_se","R_d","R_d_se","cost","citransition1","citransition2","V_cmax_pts","J_max_pts","V_TPU_pts","alpha","alpha_g","gamma_star25","Ea_gamma_star","K_M25","Ea_K_M","g_mc25","Ea_g_mc","Oconc","theta_J","ID"
0,31.298001340729,0.827531010785606,74.5977782749553,71.9057257810331,0.0261017861611834,1000,NA,-0.963912004907623,0.263410471373951,197.770521500449,759.077340348151,1012.28448732248,182,55,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"soil-15"
0,26.1303518941671,0.839666759048925,67.8577726019508,65.6606548052419,0.037044820966574,1000,NA,-0.810840139299464,0.272543643513663,240.133021848969,781.379871606606,989.60112270815,188,50,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"soil-16"
0,21.4109277121536,0.876931979985397,50.3008389178541,49.1358592389527,0.0186821068072056,1000,NA,0.0132435253226916,0.2729970101091,229.868056054231,767.613595662311,1001.84677153054,179,58,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"soil-2"
0,34.3680462421055,0.904164137228417,78.4477257306982,75.4470899859629,0.0332510822997076,1000,NA,-0.681843810921162,0.273450972241417,191.117243506449,678.644635583033,921.118950445845,175,62,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"soil-3"
0,22.1495275995511,0.953796357772415,49.8146697483935,48.6732246611867,0.0175302499590063,1000,NA,-0.187136410666993,0.280939661645095,202.680985339527,692.875140935586,987.3630069281,168,69,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"soil-7"
